"gene_id","Control72h1","Control72h2","Control72h3","OVA72h1","OVA72h2","OVA72h3","OVA72h4"
"A2ml1",5.653586559,33.83941197,6.766307488,9.521896009,3.66221346,14.22239716,7.523004626
"A330070K13Rik",0,0,0,0,0,0,0
"A3galt2",2.11548361,1.423781459,2.206355387,0.586571978,1.177349781,0.503759562,0.618691996
"A430005L14Rik",5.693157719,5.731650302,5.108201111,6.939052814,7.872679959,9.169928549,8.135561677
"A430033K04Rik",1.940312378,2.21051368,1.986945569,1.654550855,1.814907863,1.773708815,1.954518578
"A430057M04Rik",0.109000404,0.058728603,0.105603575,0.193334553,0.178115868,0.04489979,0.151634582
"A430089I19Rik",0,0,0,0,0,0,0
"A4galt",18.39620158,20.9950908,17.94921881,26.7838839,22.2016192,25.16706078,25.89515403
"A4gnt",0,0,0,0,0,0,0.018542812
"A530016L24Rik",0.195034194,1.064437292,0,0.100436257,0,0.023014236,0
"A530021J07Rik",0,0,0,0,0,0,0
"A530032D15Rik",0.548455832,0.888265516,0.328740211,0.860030484,0.634195621,1.494371537,0.765534232
"A530064D06Rik",0.108450155,0.142335124,0.245708769,1.290499971,0.707414649,0.864348864,1.038326647
"A630001G21Rik",2.238076954,7.084709277,2.513890195,7.5944723,7.085630837,8.096555178,5.049215712
"A630023A22Rik",0,0.22189326,0.18016993,0.696816554,0.387361628,0.568217851,0.377318041
"A630073D07Rik",0,0,0,0,0,0,0
"A630076J17Rik",0,0,0,0,0,0,0
"A630095N17Rik",0.069460981,0,0.035791881,0.010768728,0,0.033214905,0.061964777
"A730008H23Rik",0.056745215,0.015820911,0.159489294,0.030562289,0.000475711,0.098519674,0.218935226
"A730046J19Rik",0.005874693,0.013603341,0,0,0,0,0
"A830010M20Rik",0.618836728,1.051052908,0.688799984,0.365351087,0.420532283,0.628965433,0.579693802
"A830018L16Rik",0.503096179,0.626997004,0.321213895,0.407632023,0.236894133,0.201272296,0.261290255
"A930007A09Rik",3.807376139,6.866349813,5.714079239,3.976675643,3.952433059,3.364158721,4.906181219
"A930009A15Rik",0,0,0,0,0,0,0
"A930017K11Rik",0,0,0.106828418,0,0,0,0.039077143
"A930018P22Rik",0,0,0,0,0,0,0
"A930033H14Rik",0.746394859,1.454189161,0.564421309,0.478717006,0.808852373,0.936802219,1.3726902
"AA414768",4.596775447,4.742416559,5.470387419,5.182943894,4.222674313,6.9971156,6.66475772
"AA467197",0.048698896,0.815864147,0.339716712,12.04753826,7.953290209,8.110658748,10.80893487
"AA623943",0,0,0,0,0,0,0
"AA792892",0,0,0,0,0,0,0
"AA986860",119.9617273,109.766973,125.4436961,72.24085378,85.05861202,80.18322006,75.41359455
"Aaas",11.90054534,13.51472341,11.18624738,12.69902817,14.53732315,14.232413,14.48449103
"Aacs",19.35844772,21.20594847,16.53316692,27.10079811,19.00197283,21.37903183,21.19381292
"Aadac",0,0,0,0,0,0,0
"Aadacl2",0,0,0,0,0,0,0
"Aadacl2fm1",0,0,0,0,0,0,0
"Aadacl2fm2",0,0,0,0,0,0,0
"Aadacl2fm3",0,0,0,0,0,0,0
"Aadacl3",0,0,0,0,0,0,0
"Aadacl4",0,0,0,0,0,0,0
"Aadacl4fm1",0,0,0,0,0,0,0
"Aadacl4fm2",0,0,0,0,0,0,0
"AAdacl4fm3",0,0,0,0,0,0,0
"Aadacl4fm4",0,0,0,0,0,0,0
"Aadacl4fm5",0,0,0,0,0,0,0
"Aadat",0,0,0,0,0,0,0
"Aagab",25.89138666,27.2363176,25.34506579,33.70653958,33.88375083,32.27744224,29.66721977
"Aak1",11.21527196,14.33546356,12.76156597,4.457649596,4.929130868,4.533641149,5.336135409
"Aamdc",6.516554738,6.024049854,5.308960543,8.285386268,6.463302272,8.05913113,4.626048342
"Aamp",21.67925656,21.44485089,16.83433214,25.17990591,21.87985454,23.54453449,24.87296438
"Aanat",0.030036189,0.084004144,0,0,0.018219784,0.052176282,0
"Aar2",4.359450072,4.548773986,3.969834108,4.642145561,4.294476525,4.455131148,5.347084178
"Aard",6.338490039,3.494267342,4.322345995,3.983311546,5.063659052,4.712558601,5.07152614
"Aars",49.33416795,49.53448597,48.70138023,42.75966653,41.35139872,52.95958559,49.04251566
"Aars2",1.705533072,1.801712412,1.613059493,1.239432612,1.116441738,1.450132958,1.896616213
"Aarsd1",4.481781852,4.442499409,3.892072902,4.146046862,3.768651426,4.510251352,4.356049205
"Aasdh",3.093540335,3.702287511,3.492457127,1.505688483,1.831452202,2.178126266,2.334889658
"Aasdhppt",36.9724954,33.30418387,33.1439343,46.94324817,38.160102,38.25942219,39.13563268
"Aass",11.41358762,10.32253738,9.184047966,30.22107407,32.68518011,23.9072998,23.72934528
"Aatf",28.70591852,36.29504444,27.86721481,31.61484444,26.6314963,33.20180741,35.14724444
"Aatk",13.62295073,13.07303309,17.00710679,8.139708025,7.291702701,7.425582644,9.348522672
"AB124611",1.09364515,2.557888746,1.47640496,8.217866226,4.640704879,5.159518694,5.604707855
"Abat",6.012146615,6.502564718,6.871657574,5.521373903,5.805849737,5.014991198,5.295369494
"Abca1",66.10867098,84.31480223,86.88125411,40.43532464,37.23568879,42.65807943,38.19516657
"Abca12",0.014184015,0.032841382,0.031319428,0.016947407,0,0,0
"Abca13",0.381757289,0.516542139,0.417760536,0.10816948,0.331352744,0.591522279,0.405226982
"Abca14",0.098510235,0.413925134,0.141827774,0.106086229,0.187560524,0.138064332,0
"Abca15",0,0,0,0,0,0,0
"Abca16",0,0,0,0,0,0,0
"Abca17",11.49581888,14.72084927,17.95751516,2.63003305,2.928710862,4.028474191,4.421255502
"Abca2",45.38758752,54.60127541,42.35180849,25.40463777,22.62331501,28.68068667,28.24686234
"Abca3",345.6821679,429.660678,416.97742,229.042131,206.2639448,224.4785765,267.7604479
"Abca4",5.789198279,5.582923844,4.902563397,4.548261721,4.936576358,4.266870268,6.635594615
"Abca5",37.32157404,43.79793846,38.59639369,19.71723539,22.74054438,26.73975332,22.08087329
"Abca6",1.00510659,1.627756073,1.04170702,0.310921331,0.664232189,0.72995648,0.770746683
"Abca7",2.095626691,2.507203711,2.427456408,1.833602264,1.670516314,1.957868153,2.235220052
"Abca8a",187.8143912,202.8527815,208.8799884,56.21141187,81.29096482,90.60167651,76.72421348
"Abca8b",20.5363389,25.27752704,23.46067747,8.259194276,11.10490812,12.6554315,9.375772401
"Abca9",19.27793122,24.26470198,21.14813008,12.73978181,19.45884154,14.33620388,15.16685055
"Abcb10",7.030409798,7.404524434,7.431042917,5.16709205,5.463687891,6.273988332,6.708383369
"Abcb11",0,0,0,0,0,0,0.036139421
"Abcb1a",10.13772264,11.93892984,11.43190157,5.21931344,5.543248711,6.052343604,4.192489283
"Abcb1b",2.504203859,2.402900126,2.627319665,2.632429767,2.47377107,2.877661552,2.785689157
"Abcb4",0.103357652,0.951159415,0.127825994,0,0.036002457,0.068963185,0.104730251
"Abcb5",0,0,0,0,0,0,0
"Abcb6",4.001058866,5.196662379,4.212016796,4.18518784,3.226685438,4.143347091,4.218459052
"Abcb7",8.69236789,10.26615274,8.651519604,9.829772724,10.79657205,10.77726438,9.591910931
"Abcb8",5.3101937,7.908725767,6.597456367,10.2039413,7.562521167,7.9162685,9.309482233
"Abcb9",1.120301832,0.891692821,1.320879686,0.776049488,0.627082999,1.072322436,0.951577037
"Abcc1",7.012568076,10.2530243,7.976815425,8.531592591,7.21167164,8.309457129,8.447264372
"Abcc10",0.942731446,1.142266721,1.135974,0.678946419,0.683888125,0.736636851,0.828336137
"Abcc12",0.009537434,0.021894312,0.004016161,0.024804809,0.022736025,0.021869922,0.088214087
"Abcc2",0,0,0,0,0.005974651,0,0
"Abcc3",11.5374796,12.81278531,13.22133268,5.120097614,5.55655719,5.750898192,6.298723463
"Abcc4",2.422970749,3.089783395,2.731013763,2.61018824,1.441180153,1.938420842,1.947368176
"Abcc5",27.53475862,27.63384412,30.09578518,15.65832737,21.88536411,20.39658515,19.63362912
"Abcc6",0.019377733,0.142566604,0.037476102,0.705227292,0.57645001,0.459089663,0.694061594
"Abcc8",0.08992686,0.190790096,0.005338913,0.152379854,0.120084783,0.120098775,0.203463931
"Abcc9",1.984384546,2.589894558,1.731506633,0.83447952,0.913789658,1.009760416,1.058518327
"Abcd1",6.283989033,7.029444848,6.80343494,4.298442728,3.758543258,4.973588477,5.154387947
"Abcd2",4.433406011,4.272059217,5.288921853,8.021299792,9.953752024,7.615155104,9.225596719
"Abcd3",28.13333669,29.52137711,28.08670707,31.41237764,33.60479238,32.46129128,31.84377711
"Abcd4",1.577962588,2.029353603,1.855806614,1.615703633,1.521940276,1.406681249,1.247413314
"Abce1",16.99928213,19.55311424,16.69997113,24.82066036,25.01075022,23.19992352,22.75150155
"Abcf1",9.784999757,10.13760286,10.0671644,7.846889854,8.15488305,9.432047084,9.667554982
"Abcf2",11.24694817,11.68252159,12.23547903,13.47361966,12.98032297,13.13186664,13.07529203
"Abcf3",12.90352922,14.00594155,13.29835952,12.83082746,12.14573226,14.500923,14.0155948
"Abcg1",24.38835948,23.09571577,26.3358185,18.21592973,18.35642565,15.18453165,16.94252054
"Abcg2",6.578157449,6.938998311,6.985293765,6.582983551,7.406147661,6.678560099,4.829036625
"Abcg3",0.265427506,0.800450777,0.49447495,0.614638532,0.463246541,0.508426182,0.389887858
"Abcg4",0.135285838,0.238500929,0.135993241,0.087441324,0.035095231,0,0.107867049
"Abcg5",0,0.058561299,0.011286789,0,0,0.01785297,0
"Abcg8",0,0.009471275,0,0.01553834,0,0,0
"Abhd1",2.219791003,2.303490634,2.061789889,2.121722249,1.977003341,2.286366516,2.037374022
"Abhd10",2.503963908,3.296430851,2.867113224,3.546839296,3.92864729,3.878021004,3.052728924
"Abhd11",7.779419499,7.477420195,7.137038438,11.00051865,8.941214708,9.899375079,9.664343132
"Abhd12",8.515508903,9.748576845,8.96851045,9.690034254,7.835017371,8.394625059,8.839656241
"Abhd12b",0.006873038,0.023827328,0.015276948,0,0,0.039480138,0
"Abhd13",13.31062417,14.06875347,12.85977153,14.53424186,16.02562785,14.33098439,14.49838995
"Abhd14a",1.213977272,1.176289127,0.969319621,1.204764253,1.0398231,1.197322944,1.525293232
"Abhd14b",7.474242314,5.912436845,7.283173536,3.632483293,4.333434504,4.299250299,4.185785505
"Abhd15",0.776898455,0.993748675,0.997396153,0.324044623,0.282977704,0.270059415,0.438529021
"Abhd16a",10.49843666,10.60745052,11.04842119,10.56291862,9.814426994,12.06102348,11.64109716
"Abhd16b",0,0.018598477,0,0.045952022,0.009711663,0.007699662,0
"Abhd17a",7.621841287,8.166363757,7.917986271,7.423489582,6.722173817,7.827024357,7.792826187
"Abhd17b",5.39248029,6.412103131,5.650193194,7.260931928,6.357281126,6.753005323,6.558720778
"Abhd17c",12.57722933,13.4773587,13.63998056,14.15350893,12.66515426,11.9713669,14.25960595
"Abhd18",0.875987059,1.143309629,1.160754063,0.617907898,0.500826444,0.826096698,0.87605001
"Abhd2",28.49188772,31.93554348,33.33196453,13.69828171,16.40361359,15.7499269,15.81156637
"Abhd3",4.309067176,4.189591028,3.30866819,3.009016025,2.986673706,3.674529636,3.461934108
"Abhd4",22.36726424,21.41317759,24.07396995,18.70804136,17.47631974,17.28318039,19.40357885
"Abhd5",23.72304423,23.97298366,23.45593495,17.4122873,19.32340737,20.57560261,20.14905523
"Abhd6",4.294830151,4.506465295,3.241077319,3.498304687,3.983685091,3.879931346,4.24730472
"Abhd8",7.970057536,7.401650251,7.91274368,7.603071606,6.398164532,6.894092754,7.929927695
"Abi1",24.24304427,24.70872627,24.31250051,21.1961431,21.26694027,21.88559726,21.44740508
"Abi2",10.83270954,10.36797973,12.79314119,9.318901652,7.903609018,8.178417871,8.969321402
"Abi3",14.81555093,14.17478607,19.29798417,9.813408633,10.09534189,12.03434171,12.03688574
"Abi3bp",19.34227202,19.41519167,23.38054071,5.787654815,8.268124472,8.952342643,8.361292546
"Abitram",7.110570963,6.861455414,6.63979391,7.11791546,8.880951229,7.859841551,6.817907311
"Abl1",27.7646415,29.65250981,34.07020972,15.88216166,15.86779382,16.87107346,18.9906999
"Abl2",26.92282116,33.77445137,37.11286235,10.41925625,23.10059259,19.06735139,22.66277116
"Ablim1",25.34863647,86.99542727,23.01846479,62.88874504,21.53864249,22.82935061,61.81892368
"Ablim2",1.334781586,1.524972274,2.013162376,1.366420162,0.69463696,1.476418607,1.001927942
"Ablim3",28.97703551,27.72859543,28.38448794,20.99594835,27.02495241,26.09908124,27.51652506
"Abo",0,0,0,0,0,0,0
"Abr",15.74247294,18.68885309,18.03541732,12.96096638,11.15238333,12.36482729,15.03756605
"Abra",2.414828383,1.143458021,0.304175094,0.460792531,0.557433063,0.490998772,0.917925712
"Abracl",31.47180462,27.06804741,21.32381612,61.7408402,56.47071358,55.74684024,54.55294259
"Abraxas1",1.46107277,2.363616348,2.423596963,2.103208088,2.436998802,2.536205795,2.178252696
"Abraxas2",24.99908261,25.01370497,23.60513341,24.56652496,27.37907774,27.67472348,26.49253348
"Abt1",10.18621517,9.162924264,8.649944523,13.00165655,12.29623033,11.02718663,11.68250231
"Abtb1",25.61340509,22.19206103,30.47894453,19.89475932,19.6761506,21.30599852,21.99964724
"Abtb2",1.692307131,1.855914469,1.724207606,2.715293602,2.455180052,2.273510142,2.752717084
"Acaa1a",27.21106933,26.9418191,24.70567082,24.50152408,25.37494451,23.79099166,30.32355505
"Acaa1b",10.8691013,9.249249064,9.985231182,3.529612854,3.658749384,5.146881221,4.704690654
"Acaa2",41.16171753,41.77176283,37.80264967,41.2060825,36.73014967,42.96492887,40.91574647
"Acaca",31.45754658,47.51713661,31.73185708,23.2502395,22.85650748,23.14624944,25.51917171
"Acacb",11.98332021,12.1816107,14.33863419,5.848372735,4.98856674,6.086311256,6.239827487
"Acad10",4.579428549,4.487782051,4.377037884,2.622441385,2.110540339,2.778551575,3.493255077
"Acad11",14.39970044,16.49537421,15.63711487,14.05548036,13.56791054,14.7252985,18.49019113
"Acad12",4.033257305,4.028161524,4.560025126,4.088549937,3.104560516,2.193646914,2.697022481
"Acad8",9.498828655,8.923698933,8.752918278,8.11090997,8.183194985,8.446057427,9.127122489
"Acad9",4.89347323,5.878760454,5.41880447,5.717226753,5.77093764,5.880364609,5.830523845
"Acadl",40.39782669,38.08286842,38.14974243,31.20219063,34.27259715,33.11943278,36.1202013
"Acadm",18.20954548,18.67310804,16.04449375,14.96126801,16.3000426,16.32139617,13.64971339
"Acads",3.293137423,4.010392691,3.351394513,3.846609574,3.080560747,3.413517748,3.438972194
"Acadsb",15.87876974,17.03865748,16.4092087,14.81546073,16.87323746,15.40310676,15.51043429
"Acadvl",8.958557288,9.033578078,7.817797723,8.94137575,9.462968483,9.949084126,9.595665761
"Acan",0,0,0,0,0,0,0
"Acap1",2.24658748,6.691771609,2.439020022,7.540154317,5.091692004,6.062099889,4.326739736
"Acap2",36.19531959,39.19472835,42.76863097,20.70415452,23.08395146,20.41184427,20.81057311
"Acap3",17.84865559,18.2568999,21.6244638,15.62102355,16.29031801,17.42152257,18.10688794
"Acat1",12.26149074,14.08105692,11.53251027,17.28677148,16.12425472,17.21481601,15.54183496
"Acat2",22.26988116,21.49679856,19.90380081,40.43895776,36.8908499,35.14329148,27.99578254
"Acat3",4.013842456,3.428653244,3.745599224,8.436144656,5.16885948,6.917038745,4.124862151
"Acbd3",27.86521717,24.97512423,26.922133,26.57843038,25.68339713,26.41741987,24.47529745
"Acbd4",10.24753829,10.65373082,11.87205741,6.479772547,5.759812879,7.415066122,7.854281032
"Acbd5",26.09378168,26.41036786,25.01286556,18.41377468,21.99530469,23.71850873,20.77765631
"Acbd6",9.977889252,9.854154406,9.948997803,8.607733951,9.501033793,9.187575173,9.62269418
"Acbd7",0.034830871,0.040192256,0,0.03104162,0.073666965,0.068009205,0.037208792
"Accs",2.038065387,5.355980454,3.216864454,2.453387179,3.072295452,2.926364214,3.40394168
"Accsl",0.047561077,0.054324331,0,0.035059766,0.057124967,0,0.087759258
"Acd",10.81060058,10.26471626,11.2467401,9.53114708,8.041947213,8.149632804,11.31806769
"Ace",167.9319197,164.8655085,210.9060217,57.16363446,63.63589351,71.75952132,73.98719048
"Ace2",2.565278306,2.640662042,1.978652166,2.163224807,1.809861701,2.027749002,2.243913987
"Ace3",0.881782121,1.355629258,2.14317167,0.723851254,0.954559596,0.828550186,0.735235233
"Acer1",0,0,0,0,0,0,0
"Acer2",313.7475736,283.365243,327.543561,219.076261,249.118882,257.4505413,185.2629321
"Acer3",17.59298983,19.79782207,17.60008177,20.90381582,21.63457076,19.42468292,23.25657993
"Ache",0.23072948,0.208319345,0.387546474,0.186240391,0.190556434,0.10062126,0.017731423
"Acin1",71.89417806,86.39554781,71.26863292,47.73347206,48.69833482,56.35414144,57.05512355
"Ackr1",0.048505149,0.619902335,0.063647319,3.284128996,2.816829946,3.690335403,4.060213632
"Ackr2",57.4189632,54.53739974,65.3399985,39.2495666,43.76683964,37.61332297,40.90836322
"Ackr3",12.47225626,11.2501167,11.47093566,10.97240202,12.54555044,13.46204313,12.66970151
"Ackr4",3.811723512,4.544121957,3.565249078,2.073027477,1.409486726,2.42964222,1.457938784
"Acly",31.78932528,37.19020369,30.89758765,23.61790376,24.87421189,23.80032691,25.0279199
"Acmsd",0.126862639,0.054616916,0.08777659,0,0.037448339,0.048310111,0
"Acnat1",0.048901771,0.091508508,0.051997588,0.180830042,0.068959272,0.056419738,0.135524767
"Acnat2",0,0,0,0,0,0,0
"Aco1",23.87232816,24.78906632,22.02635708,26.71000847,31.62049892,23.99711435,30.96062153
"Aco2",102.58078,110.8363947,90.527628,123.471548,120.000488,109.441,123.1513573
"Acod1",0.194296277,0.482647052,0.367395912,0.803383572,1.764958807,1.066694049,2.643532163
"Acot1",24.04621689,18.42267716,22.51214213,8.59303252,11.52093421,10.64925183,15.05029077
"Acot10",0.048178583,0.010956678,0.099342322,0.079538269,0,0.088414518,0.062954809
"Acot11",2.055215833,2.428221889,2.207835689,3.04462396,2.4523197,2.938299404,3.506454648
"Acot12",0.112134747,0.059223135,0.03606989,0,0.074135289,0,0.263465315
"Acot13",49.38071626,46.27006914,35.44128089,67.36827995,54.70899623,51.7019351,54.37742999
"Acot2",8.06773055,6.567914292,8.134614131,3.647850745,3.897831624,4.7928175,5.077960584
"Acot3",0,0,0,0,0,0,0
"Acot4",0.099018073,0.194328596,0,0,0,0.138821031,0.121839555
"Acot5",0,0,0,0,0,0,0
"Acot6",0.285504651,0.412078416,0.34956857,0.2973514,0.552946258,0.208087896,0.312994107
"Acot7",24.480393,23.09553387,20.81029352,40.06097433,40.13642794,34.91040299,36.90108992
"Acot8",3.701325848,3.931503305,3.936781118,4.702510411,3.292761277,4.149812517,4.884417271
"Acot9",9.221648461,10.08784465,9.529034475,12.61209487,13.34858993,13.6319834,13.40080731
"Acox1",30.39516361,32.95445481,34.50782614,24.51205051,25.55537326,27.49895852,29.07202569
"Acox2",2.445725349,4.33038673,2.462861198,5.332992417,3.869553088,4.035151481,5.218871887
"Acox3",8.100348213,10.16545497,9.33980134,8.753494374,7.544472095,7.897641616,8.660173389
"Acoxl",25.31275432,26.10496226,30.53591501,13.24906617,17.18336612,14.85948552,11.37694933
"Acp1",6.46855944,6.889221657,6.206162355,8.716046882,10.91486418,7.630630048,9.766039583
"Acp2",24.08707414,29.9464592,26.38240767,38.6310038,39.73182655,33.77675502,41.76362451
"Acp4",0,0,0,0,0,0,0
"Acp5",3.592966483,7.407065274,3.181841816,26.53735927,20.01155355,14.72198019,19.16397662
"Acp6",9.93521773,9.412798199,10.82613573,5.839112504,6.517595677,7.39078898,7.203860759
"Acp7",0,0.003669452,0,0,0,0.008294772,0
"Acpp",2.194768471,2.802505273,2.173860748,5.882513577,5.678519737,4.633092173,3.999561514
"Acr",0.068920063,0.121907085,0.078012582,0,0.07157297,0.040836332,0.134978601
"Acrbp",3.658909055,3.01121738,3.670005924,1.892276796,2.8858143,2.457831633,1.650894396
"Acrv1",0,0,0.015232344,0,0,0,0
"Acsbg1",0.653820635,1.693542603,0.885169785,2.02827208,1.552774583,2.155754653,1.897367956
"Acsbg2",0,0,0,0,0,0,0
"Acsbg3",0.039898783,0.149360817,0.059776443,0.044096633,0.117856809,0.042003955,0.023309615
"Acsf2",7.226647477,8.209290144,7.680368276,4.903362136,3.552784719,4.862292494,5.66649732
"Acsf3",6.983696991,9.237567988,7.816262274,6.715310379,3.608389155,6.034198985,5.685736933
"Acsl1",42.46678653,52.42510167,36.75080743,38.54504261,33.2195634,38.26066444,40.23421127
"Acsl3",10.35509165,10.01413243,10.13440331,9.313937806,8.728904884,9.149458792,10.04323524
"Acsl4",92.0161479,104.1149529,86.07088623,148.8201261,157.2713243,138.6981662,147.1626513
"Acsl5",159.8803511,159.4965303,143.3320122,173.8188721,182.4895161,169.9520188,168.3303463
"Acsl6",0,0.050525845,0.030687579,0.025770155,0,0.049254726,0.108023862
"Acsm1",1.379276219,1.084898059,1.408547087,5.99624373,4.462374778,4.025715886,5.013829342
"Acsm2",0,0,0,0,0,0,0
"Acsm3",0.726291796,0.900771063,0.254100948,0.394320516,0.261883379,1.162890752,0.128408585
"Acsm4",0,0,0,0,0,0.006842631,0
"Acsm5",0,0.034971631,0.016646477,0.176504601,0.114698796,0.104241904,0.054178302
"Acss1",19.79917525,21.22622001,18.0271181,16.64632475,13.45813461,15.3053386,15.78695372
"Acss2",14.01727999,17.26366232,12.80689089,14.91198813,13.14561313,14.78844616,15.38397029
"Acss3",11.34321291,10.29840938,14.1871264,5.175532437,6.735560451,6.69592007,6.558474507
"Acta1",0.088568881,0.285938544,0.009339229,0.21163595,0.051569518,0.156916328,0.031197501
"Acta2",101.5117302,93.35862304,70.76902477,235.2816273,244.3262968,192.031143,260.4994936
"Actb",1017.458786,1001.776183,983.0291572,1371.9013,1313.261718,1180.586034,1320.580571
"Actbl2",0,0,0,0.027097235,0,0,0
"Actc1",27.39800226,31.12254853,9.912920038,19.8444314,17.46362482,15.61090383,21.55633976
"Acte1",0,0,0,0,0,0,0
"Actg1",616.3439852,611.2979532,607.761082,782.3919281,693.4456457,695.9778752,766.6731656
"Actg2",5.807405074,6.61230412,3.935732119,15.22540943,14.12265678,10.44325321,16.4634276
"Actl10",0.035928569,0.041736252,0.02283674,0,0,0,0
"Actl11",0,0,0,0,0,0,0
"Actl6a",16.05349709,16.24692189,16.42990752,27.95876039,26.30687961,25.06124929,24.23630549
"Actl6b",0,0.012747214,0,0,0.03008462,0,0
"Actl7a",0,0,0,0,0,0.044929856,0
"Actl7b",0,0,0.019469355,0,0,0,0
"Actl9",0.027862645,0.011264398,0.050031883,0.034645099,0.011724968,0.021041727,0.032230869
"Actn1",35.21418133,42.50419346,40.3315699,27.93971013,25.99098701,28.20338579,32.05435763
"Actn2",1.089075227,2.021232745,0.528309288,0.725575989,0.129550247,0.503600298,0.600569561
"Actn3",0.281707431,0.187396627,0.110559914,0.140039199,0.045842921,0.043518479,0.089076456
"Actn4",134.4316797,110.6387408,136.5152557,90.53972289,92.82004436,97.54537983,103.7601615
"Actr10",30.94549255,30.60446394,28.9624929,37.44376951,37.7349922,41.57832161,38.69177073
"Actr1a",28.30655948,25.10461584,26.0474578,28.21808803,29.53216266,27.38396236,27.73250439
"Actr1b",24.46988091,25.8279396,25.87611235,21.40930409,20.56932359,21.4288289,23.48582534
"Actr2",141.038405,139.3085272,134.8434203,184.7387648,75.99899968,68.32085458,170.6533715
"Actr3",84.18003672,102.6562544,80.03549764,150.0378463,139.25243,133.822415,133.6112685
"Actr3b",0.422885776,0.308862811,0.159342309,0.762717554,0.165131987,0.599534282,0.39707849
"Actr5",4.924768949,4.233350579,4.333771068,4.675595079,3.611916526,3.604491023,4.248453297
